django.server INFO 2022-07-14 16:37:28,465 basehttp 25240 4264 "GET /static/Localisation_App/img/Clients.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,474 basehttp 25240 11636 "GET /static/Localisation_App/img/dekho.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,475 basehttp 25240 21676 "GET /static/Localisation_App/img/bolo.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,475 basehttp 25240 17704 "GET /static/Localisation_App/img/likho.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,486 basehttp 25240 25200 "GET /static/Localisation_App/img/suno.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,488 basehttp 25240 8864 "GET /static/Localisation_App/img/services-page.jpg HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,519 basehttp 25240 4264 "GET /static/Localisation_App/img/Target.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,537 basehttp 25240 21676 "GET /static/Localisation_App/img/Proof%20of%20Concept.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,538 basehttp 25240 11636 "GET /static/Localisation_App/img/Localization%20Deployment.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,538 basehttp 25240 17704 "GET /static/Localisation_App/img/Success-33.jpg HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,551 basehttp 25240 8864 "GET /media/Localisation_App/Images/Estimate_2T8OUxt.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,552 basehttp 25240 25200 "GET /static/Localisation_App/img/Portals%20Translated.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,578 basehttp 25240 4264 "GET /static/Localisation_App/img/bullet.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,594 basehttp 25240 11636 "GET /static/Localisation_App/img/meity.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,595 basehttp 25240 21676 "GET /static/Localisation_App/img/digital-india.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,595 basehttp 25240 17704 "GET /static/Localisation_App/img/mygov.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,607 basehttp 25240 8864 "GET /static/Localisation_App/img/Meity_startup_hub.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,607 basehttp 25240 25200 "GET /static/Localisation_App/img/tdil.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,636 basehttp 25240 4264 "GET /static/Localisation_App/img/vision-background.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:28,653 basehttp 25240 21676 "GET /static/Localisation_App/img/Cost.png HTTP/1.1" 304 0
django.server INFO 2022-07-14 16:37:40,727 basehttp 25240 21676 "GET /static/Localisation_App/img/Services11.jpg HTTP/1.1" 200 78986
django.server INFO 2022-07-14 16:37:44,643 basehttp 25240 21676 "GET /static/Localisation_App/img/Cost4.jpg HTTP/1.1" 304 0
